transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000075538,2024-10-02 23:44:19,P2M,Entertainment,209,FAILED,18-25,36-45,Karnataka,IndusInd,Axis,Android,4G,0,23,Wednesday,0
TXN0000109369,2024-01-08 08:06:59,P2P,Transport,115,SUCCESS,36-45,36-45,Gujarat,PNB,IndusInd,iOS,5G,0,8,Monday,0
TXN0000072757,2024-09-05 08:58:27,P2P,Transport,621,SUCCESS,26-35,18-25,Gujarat,IndusInd,HDFC,Android,5G,0,8,Thursday,0
TXN0000099863,2024-03-04 17:46:45,P2M,Grocery,1075,SUCCESS,36-45,36-45,Telangana,SBI,HDFC,iOS,WiFi,0,17,Monday,0
TXN0000066855,2024-03-15 18:32:28,P2M,Food,257,SUCCESS,26-35,26-35,Delhi,Axis,HDFC,iOS,4G,0,18,Friday,0
TXN0000155841,2024-06-28 10:02:13,P2P,Fuel,2250,SUCCESS,18-25,18-25,Andhra Pradesh,SBI,SBI,Android,5G,0,10,Friday,0
TXN0000213601,2024-11-30 17:05:42,P2M,Food,260,SUCCESS,56+,18-25,Karnataka,SBI,IndusInd,iOS,4G,0,17,Saturday,1
TXN0000016704,2024-09-07 17:30:47,Bill Payment,Transport,26,SUCCESS,36-45,26-35,Maharashtra,Axis,Yes Bank,Android,5G,0,17,Saturday,1
TXN0000079399,2024-04-17 17:55:49,P2P,Food,90,SUCCESS,26-35,36-45,Rajasthan,ICICI,Axis,Web,4G,0,17,Wednesday,0
TXN0000202180,2024-05-25 09:53:53,Bill Payment,Fuel,1239,SUCCESS,26-35,18-25,Tamil Nadu,ICICI,Axis,Android,4G,0,9,Saturday,1
TXN0000078430,2024-07-02 18:18:10,P2P,Grocery,3274,SUCCESS,26-35,26-35,Delhi,ICICI,Yes Bank,Android,4G,0,18,Tuesday,0
TXN0000123077,2024-11-28 18:55:32,P2M,Transport,462,SUCCESS,26-35,36-45,Telangana,PNB,ICICI,Android,5G,0,18,Thursday,0
TXN0000110534,2024-03-14 16:52:06,P2P,Utilities,2309,SUCCESS,36-45,26-35,Uttar Pradesh,ICICI,SBI,iOS,5G,0,16,Thursday,0
TXN0000011766,2024-09-16 18:59:20,Bill Payment,Grocery,2745,SUCCESS,18-25,56+,Karnataka,IndusInd,Axis,iOS,4G,0,18,Monday,0
TXN0000058250,2024-12-13 13:43:10,P2M,Education,1906,SUCCESS,26-35,26-35,Maharashtra,Yes Bank,SBI,Android,WiFi,0,13,Friday,0
TXN0000102612,2024-07-08 20:17:33,P2M,Utilities,2714,SUCCESS,36-45,18-25,Maharashtra,SBI,Kotak,Android,4G,0,20,Monday,0
TXN0000114911,2024-07-09 12:52:41,P2P,Utilities,4940,SUCCESS,46-55,36-45,Maharashtra,HDFC,ICICI,Android,5G,0,12,Tuesday,0
TXN0000053072,2024-05-18 17:55:02,Bill Payment,Food,111,SUCCESS,56+,26-35,Telangana,SBI,SBI,Android,4G,0,17,Saturday,1
TXN0000064207,2024-08-20 12:45:22,Bill Payment,Grocery,2638,SUCCESS,46-55,36-45,Telangana,HDFC,ICICI,Android,4G,0,12,Tuesday,0
TXN0000197308,2024-11-11 09:02:03,P2P,Fuel,435,SUCCESS,26-35,26-35,Tamil Nadu,HDFC,Kotak,Android,4G,0,9,Monday,0
TXN0000080443,2024-10-04 12:02:18,Bill Payment,Utilities,151,SUCCESS,26-35,56+,Telangana,Yes Bank,SBI,Android,4G,0,12,Friday,0
TXN0000159393,2024-01-31 10:55:29,P2P,Fuel,590,SUCCESS,26-35,18-25,Gujarat,SBI,IndusInd,Android,4G,0,10,Wednesday,0
TXN0000077815,2024-06-29 10:12:58,Bill Payment,Transport,282,SUCCESS,18-25,36-45,Telangana,Yes Bank,SBI,Android,4G,0,10,Saturday,1
TXN0000005854,2024-09-03 13:43:44,P2M,Healthcare,200,SUCCESS,26-35,18-25,Maharashtra,IndusInd,PNB,Android,4G,0,13,Tuesday,0
TXN0000016261,2024-09-30 15:21:51,P2P,Utilities,5245,FAILED,36-45,36-45,West Bengal,HDFC,Yes Bank,Android,5G,0,15,Monday,0
TXN0000030242,2024-08-27 20:59:01,Bill Payment,Other,659,SUCCESS,36-45,56+,Delhi,SBI,HDFC,iOS,4G,0,20,Tuesday,0
TXN0000214798,2024-11-13 19:56:30,Bill Payment,Healthcare,198,SUCCESS,26-35,56+,Telangana,Axis,SBI,Android,5G,0,19,Wednesday,0
TXN0000039825,2024-11-18 13:55:06,P2P,Grocery,2603,SUCCESS,36-45,56+,Maharashtra,SBI,Kotak,Android,4G,0,13,Monday,0
TXN0000233608,2024-05-03 18:11:19,P2P,Fuel,423,SUCCESS,18-25,26-35,Maharashtra,Yes Bank,SBI,Web,4G,0,18,Friday,0
TXN0000232660,2024-03-02 12:15:56,P2P,Grocery,2525,SUCCESS,26-35,18-25,Maharashtra,PNB,SBI,iOS,4G,0,12,Saturday,1
TXN0000223135,2024-04-17 12:07:21,P2M,Utilities,173,SUCCESS,26-35,36-45,Uttar Pradesh,Yes Bank,Kotak,Android,4G,0,12,Wednesday,0
TXN0000015573,2024-01-15 20:34:57,P2P,Entertainment,68,SUCCESS,46-55,26-35,Telangana,Axis,SBI,iOS,5G,0,20,Monday,0
TXN0000066407,2024-03-07 17:49:07,P2P,Grocery,183,SUCCESS,36-45,26-35,Karnataka,SBI,SBI,Android,3G,0,17,Thursday,0
TXN0000192266,2024-08-25 08:59:02,P2M,Transport,662,SUCCESS,26-35,36-45,Tamil Nadu,ICICI,PNB,Android,4G,0,8,Sunday,1
TXN0000053902,2024-11-16 20:47:24,Bill Payment,Shopping,3888,SUCCESS,36-45,18-25,Uttar Pradesh,Axis,Axis,Android,4G,0,20,Saturday,1
TXN0000054906,2024-02-17 13:53:47,P2M,Food,1319,SUCCESS,18-25,26-35,Telangana,PNB,Axis,Android,4G,0,13,Saturday,1
TXN0000244927,2024-01-13 20:31:51,P2P,Food,474,SUCCESS,26-35,26-35,West Bengal,Axis,SBI,iOS,4G,0,20,Saturday,1
TXN0000217787,2024-02-12 21:17:39,P2M,Education,1963,SUCCESS,18-25,36-45,Karnataka,Yes Bank,HDFC,Android,WiFi,0,21,Monday,0
TXN0000091982,2024-05-05 12:14:01,P2M,Grocery,217,SUCCESS,26-35,26-35,Maharashtra,HDFC,HDFC,Android,5G,0,12,Sunday,1
TXN0000058922,2024-05-18 11:22:08,P2M,Grocery,548,SUCCESS,26-35,36-45,Telangana,SBI,ICICI,iOS,5G,0,11,Saturday,1
TXN0000011973,2024-09-27 13:16:03,Recharge,Fuel,865,SUCCESS,18-25,26-35,Karnataka,IndusInd,SBI,Android,4G,0,13,Friday,0
TXN0000088661,2024-04-15 20:49:35,P2P,Entertainment,262,SUCCESS,56+,26-35,West Bengal,SBI,IndusInd,Android,WiFi,0,20,Monday,0
TXN0000138685,2024-11-26 20:49:16,P2P,Transport,530,SUCCESS,18-25,36-45,Uttar Pradesh,Yes Bank,IndusInd,iOS,4G,0,20,Tuesday,0
TXN0000244541,2024-06-12 20:11:34,Recharge,Grocery,661,SUCCESS,26-35,26-35,Maharashtra,SBI,PNB,Android,WiFi,0,20,Wednesday,0
TXN0000222513,2024-05-22 19:20:15,P2P,Healthcare,466,SUCCESS,26-35,18-25,Uttar Pradesh,SBI,SBI,Android,3G,0,19,Wednesday,0
TXN0000116391,2024-07-02 17:04:57,P2M,Grocery,1594,SUCCESS,26-35,56+,Karnataka,SBI,Yes Bank,Android,4G,0,17,Tuesday,0
TXN0000203173,2024-04-25 18:46:44,P2M,Grocery,804,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,Axis,Android,4G,0,18,Thursday,0
TXN0000220917,2024-12-13 19:50:02,P2P,Grocery,963,SUCCESS,26-35,18-25,Delhi,Yes Bank,HDFC,Android,4G,0,19,Friday,0
TXN0000187806,2024-06-08 20:53:28,P2M,Entertainment,459,SUCCESS,26-35,26-35,Uttar Pradesh,HDFC,HDFC,Android,5G,0,20,Saturday,1
TXN0000214727,2024-07-26 18:04:04,P2M,Healthcare,291,SUCCESS,26-35,36-45,Tamil Nadu,IndusInd,ICICI,Android,4G,0,18,Friday,0
TXN0000130312,2024-08-28 14:53:57,Recharge,Healthcare,141,SUCCESS,26-35,18-25,West Bengal,PNB,Yes Bank,Android,4G,0,14,Wednesday,0
TXN0000090918,2024-10-13 21:50:04,P2M,Healthcare,323,SUCCESS,18-25,36-45,Uttar Pradesh,ICICI,HDFC,iOS,WiFi,0,21,Sunday,1
TXN0000179141,2024-07-29 21:22:44,Bill Payment,Fuel,541,SUCCESS,36-45,26-35,Karnataka,IndusInd,HDFC,Web,4G,0,21,Monday,0
TXN0000132213,2024-10-10 12:52:48,P2M,Food,128,SUCCESS,26-35,26-35,West Bengal,IndusInd,Yes Bank,Android,4G,0,12,Thursday,0
TXN0000182737,2024-12-19 20:56:11,P2M,Entertainment,559,SUCCESS,46-55,36-45,Gujarat,Kotak,SBI,Android,4G,0,20,Thursday,0
TXN0000040786,2024-07-03 16:50:31,P2P,Fuel,2255,SUCCESS,26-35,26-35,Gujarat,SBI,HDFC,Android,WiFi,0,16,Wednesday,0
TXN0000215741,2024-05-17 10:53:28,P2M,Grocery,2189,SUCCESS,26-35,26-35,Uttar Pradesh,SBI,SBI,Android,4G,0,10,Friday,0
TXN0000069435,2024-08-23 20:24:29,P2M,Entertainment,165,SUCCESS,18-25,36-45,Uttar Pradesh,Axis,ICICI,Android,5G,0,20,Friday,0
TXN0000243489,2024-01-26 10:52:31,Bill Payment,Shopping,2062,SUCCESS,56+,26-35,Uttar Pradesh,ICICI,IndusInd,Android,5G,0,10,Friday,0
TXN0000126958,2024-06-20 12:01:48,P2P,Fuel,280,SUCCESS,26-35,18-25,Uttar Pradesh,HDFC,IndusInd,Android,3G,0,12,Thursday,0
TXN0000183955,2024-11-03 13:18:15,P2P,Fuel,651,SUCCESS,18-25,18-25,Rajasthan,PNB,IndusInd,iOS,4G,0,13,Sunday,1
TXN0000145727,2024-06-26 12:39:18,P2P,Shopping,3281,SUCCESS,36-45,26-35,West Bengal,ICICI,IndusInd,Android,4G,0,12,Wednesday,0
TXN0000091277,2024-06-12 16:50:49,P2P,Food,1580,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,Kotak,Android,4G,0,16,Wednesday,0
TXN0000129793,2024-08-01 08:53:16,P2P,Other,982,SUCCESS,18-25,26-35,Maharashtra,Axis,HDFC,iOS,4G,0,8,Thursday,0
TXN0000075092,2024-08-21 12:51:28,P2P,Grocery,1842,SUCCESS,36-45,18-25,West Bengal,Axis,ICICI,iOS,3G,0,12,Wednesday,0
TXN0000091562,2024-06-09 19:14:21,Recharge,Food,260,SUCCESS,46-55,18-25,Andhra Pradesh,ICICI,PNB,iOS,4G,0,19,Sunday,1
TXN0000175840,2024-03-05 15:55:56,Bill Payment,Fuel,664,SUCCESS,18-25,36-45,Maharashtra,SBI,SBI,Android,5G,0,15,Tuesday,0
TXN0000079372,2024-11-11 18:17:26,P2M,Shopping,1483,SUCCESS,26-35,18-25,Tamil Nadu,SBI,SBI,Android,3G,0,18,Monday,0
TXN0000188330,2024-04-30 23:47:36,P2P,Grocery,240,SUCCESS,18-25,26-35,West Bengal,SBI,Yes Bank,Android,4G,0,23,Tuesday,0
TXN0000010308,2024-01-31 18:08:05,P2P,Education,2771,SUCCESS,36-45,18-25,Uttar Pradesh,Axis,Yes Bank,Android,4G,0,18,Wednesday,0
TXN0000043370,2024-01-31 10:08:30,P2P,Fuel,538,SUCCESS,36-45,26-35,West Bengal,Axis,Yes Bank,Android,4G,0,10,Wednesday,0
TXN0000191582,2024-01-07 18:01:59,P2P,Healthcare,204,SUCCESS,26-35,56+,Rajasthan,PNB,SBI,Android,4G,0,18,Sunday,1
TXN0000125558,2024-10-04 11:16:58,P2P,Food,101,SUCCESS,18-25,26-35,Uttar Pradesh,Axis,HDFC,Android,5G,0,11,Friday,0
TXN0000234212,2024-01-16 04:05:21,P2P,Grocery,170,SUCCESS,18-25,36-45,Gujarat,Axis,SBI,Android,4G,0,4,Tuesday,0
TXN0000104735,2024-10-26 13:54:47,P2M,Other,211,SUCCESS,36-45,36-45,Andhra Pradesh,Axis,SBI,Android,5G,0,13,Saturday,1
TXN0000145298,2024-05-10 23:26:35,P2P,Entertainment,510,SUCCESS,26-35,26-35,Uttar Pradesh,Axis,SBI,Android,3G,0,23,Friday,0
TXN0000239557,2024-06-22 15:32:53,P2M,Grocery,293,SUCCESS,26-35,26-35,Andhra Pradesh,ICICI,Axis,Android,4G,0,15,Saturday,1
TXN0000167034,2024-10-25 15:32:00,P2M,Grocery,474,SUCCESS,18-25,36-45,Maharashtra,PNB,Yes Bank,Android,WiFi,0,15,Friday,0
TXN0000225259,2024-05-08 16:55:01,P2P,Grocery,525,SUCCESS,18-25,18-25,Telangana,ICICI,SBI,Android,4G,0,16,Wednesday,0
TXN0000066899,2024-02-12 18:10:32,P2P,Other,141,SUCCESS,46-55,36-45,Karnataka,ICICI,PNB,Android,4G,0,18,Monday,0
TXN0000025734,2024-12-03 05:12:25,P2M,Grocery,3356,SUCCESS,36-45,18-25,Rajasthan,SBI,SBI,Android,WiFi,0,5,Tuesday,0
TXN0000239100,2024-12-01 17:06:03,P2M,Grocery,2397,SUCCESS,18-25,26-35,Rajasthan,ICICI,HDFC,iOS,5G,0,17,Sunday,1
TXN0000162728,2024-02-23 21:36:23,P2P,Food,286,FAILED,26-35,18-25,Maharashtra,IndusInd,ICICI,Android,WiFi,1,21,Friday,0
TXN0000033660,2024-02-12 12:15:43,P2P,Other,386,SUCCESS,26-35,36-45,Maharashtra,HDFC,SBI,Android,4G,0,12,Monday,0
TXN0000208796,2024-12-10 19:26:20,P2P,Food,988,FAILED,26-35,36-45,Rajasthan,SBI,Kotak,Web,4G,0,19,Tuesday,0
TXN0000078316,2024-10-05 13:32:02,P2M,Fuel,1823,SUCCESS,18-25,26-35,Karnataka,ICICI,Kotak,Android,4G,0,13,Saturday,1
TXN0000022928,2024-03-02 15:08:18,P2P,Other,147,SUCCESS,36-45,26-35,Uttar Pradesh,ICICI,SBI,Android,4G,0,15,Saturday,1
TXN0000012611,2024-06-23 14:05:06,P2M,Entertainment,250,SUCCESS,26-35,26-35,West Bengal,SBI,SBI,Android,WiFi,0,14,Sunday,1
TXN0000030390,2024-08-18 17:25:12,P2P,Grocery,70,SUCCESS,56+,46-55,Karnataka,ICICI,SBI,Android,4G,0,17,Sunday,1
TXN0000057665,2024-05-02 09:59:10,P2M,Food,34,SUCCESS,36-45,36-45,Rajasthan,SBI,Kotak,Web,WiFi,0,9,Thursday,0
TXN0000103063,2024-11-03 16:57:08,P2M,Food,135,SUCCESS,26-35,26-35,West Bengal,IndusInd,Kotak,Android,5G,0,16,Sunday,1
TXN0000150143,2024-03-28 09:14:01,P2M,Education,4710,SUCCESS,26-35,18-25,Gujarat,Yes Bank,SBI,Android,4G,0,9,Thursday,0
TXN0000143251,2024-08-04 18:26:05,P2M,Entertainment,220,SUCCESS,46-55,18-25,West Bengal,SBI,ICICI,Android,4G,0,18,Sunday,1
TXN0000088754,2024-03-22 13:25:10,P2P,Transport,627,SUCCESS,46-55,18-25,Maharashtra,HDFC,SBI,Android,WiFi,0,13,Friday,0
TXN0000163241,2024-09-04 15:28:37,P2M,Other,346,SUCCESS,26-35,26-35,Karnataka,SBI,IndusInd,Android,5G,0,15,Wednesday,0
TXN0000004015,2024-09-09 17:28:02,P2M,Grocery,1446,SUCCESS,36-45,26-35,Uttar Pradesh,PNB,Kotak,iOS,4G,0,17,Monday,0
TXN0000202051,2024-12-10 10:13:00,Bill Payment,Food,293,SUCCESS,36-45,36-45,Rajasthan,Kotak,ICICI,Android,4G,0,10,Tuesday,0
TXN0000155252,2024-10-13 01:43:25,P2P,Food,523,SUCCESS,26-35,46-55,Andhra Pradesh,SBI,SBI,Android,5G,0,1,Sunday,1
TXN0000234474,2024-08-29 09:57:20,P2M,Transport,85,FAILED,26-35,18-25,Maharashtra,ICICI,SBI,Android,3G,0,9,Thursday,0
TXN0000227672,2024-04-18 12:22:43,P2M,Grocery,1105,SUCCESS,26-35,36-45,Gujarat,Axis,Yes Bank,Android,5G,0,12,Thursday,0
TXN0000221242,2024-03-13 22:27:37,P2P,Grocery,580,SUCCESS,26-35,18-25,Maharashtra,SBI,Yes Bank,Web,WiFi,0,22,Wednesday,0
TXN0000185465,2024-09-19 16:41:49,P2P,Food,152,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,SBI,Web,4G,0,16,Thursday,0
TXN0000192098,2024-01-06 20:58:53,P2P,Grocery,470,SUCCESS,36-45,26-35,Tamil Nadu,SBI,Yes Bank,Android,3G,0,20,Saturday,1
TXN0000109183,2024-08-07 15:09:19,P2P,Education,2033,SUCCESS,26-35,36-45,Andhra Pradesh,ICICI,HDFC,Android,4G,0,15,Wednesday,0
TXN0000221393,2024-04-15 08:18:38,Bill Payment,Fuel,631,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,PNB,iOS,5G,0,8,Monday,0
TXN0000140659,2024-11-30 12:00:06,Bill Payment,Fuel,561,SUCCESS,46-55,36-45,Maharashtra,SBI,PNB,Android,5G,0,12,Saturday,1
TXN0000103883,2024-11-20 11:37:32,P2M,Other,968,SUCCESS,26-35,18-25,Uttar Pradesh,IndusInd,ICICI,iOS,4G,0,11,Wednesday,0
TXN0000130398,2024-05-18 12:51:13,P2M,Utilities,733,SUCCESS,26-35,36-45,Tamil Nadu,Yes Bank,SBI,Android,4G,0,12,Saturday,1
TXN0000239811,2024-11-26 20:50:21,P2M,Shopping,1312,SUCCESS,36-45,26-35,West Bengal,ICICI,SBI,iOS,4G,0,20,Tuesday,0
TXN0000227558,2024-05-17 11:38:44,P2M,Food,75,SUCCESS,36-45,18-25,West Bengal,Yes Bank,Yes Bank,Android,4G,0,11,Friday,0
TXN0000131726,2024-02-24 22:40:16,P2M,Food,395,SUCCESS,26-35,36-45,Telangana,SBI,Axis,iOS,3G,0,22,Saturday,1
TXN0000029055,2024-03-12 20:35:43,P2P,Transport,58,SUCCESS,46-55,26-35,Gujarat,SBI,SBI,Android,4G,0,20,Tuesday,0
TXN0000166006,2024-08-07 01:47:40,P2M,Food,137,SUCCESS,56+,26-35,Uttar Pradesh,SBI,Yes Bank,Android,4G,0,1,Wednesday,0
TXN0000236688,2024-03-30 13:34:33,P2M,Grocery,195,SUCCESS,18-25,18-25,Andhra Pradesh,ICICI,Yes Bank,Web,4G,0,13,Saturday,1
TXN0000037249,2024-03-30 22:46:09,P2M,Other,739,SUCCESS,26-35,26-35,Tamil Nadu,SBI,SBI,iOS,4G,0,22,Saturday,1
TXN0000098923,2024-02-21 10:44:24,P2M,Fuel,678,SUCCESS,46-55,36-45,Rajasthan,Kotak,SBI,iOS,4G,0,10,Wednesday,0
TXN0000211024,2024-04-14 08:36:03,P2P,Shopping,3540,SUCCESS,26-35,18-25,Maharashtra,IndusInd,SBI,iOS,3G,0,8,Sunday,1
TXN0000192124,2024-05-18 10:35:37,P2M,Food,424,FAILED,18-25,18-25,Delhi,SBI,SBI,Android,4G,0,10,Saturday,1
TXN0000246317,2024-11-05 08:40:41,P2M,Grocery,3217,SUCCESS,36-45,36-45,Maharashtra,HDFC,Kotak,iOS,5G,0,8,Tuesday,0
TXN0000048613,2024-02-05 11:38:51,P2P,Food,2140,FAILED,36-45,56+,Rajasthan,Kotak,SBI,Android,5G,0,11,Monday,0
TXN0000097672,2024-04-11 21:14:44,P2M,Food,202,SUCCESS,36-45,18-25,Karnataka,Axis,Axis,Android,4G,0,21,Thursday,0
TXN0000116704,2024-08-16 21:46:30,P2P,Grocery,440,SUCCESS,18-25,36-45,Uttar Pradesh,ICICI,PNB,Android,4G,0,21,Friday,0
TXN0000033906,2024-08-17 20:53:35,Recharge,Fuel,2983,SUCCESS,18-25,26-35,Rajasthan,Axis,SBI,Android,4G,0,20,Saturday,1
TXN0000213159,2024-01-27 18:28:44,P2P,Healthcare,360,SUCCESS,26-35,36-45,Delhi,SBI,PNB,Android,5G,0,18,Saturday,1
TXN0000059068,2024-03-30 09:22:31,P2M,Grocery,2191,SUCCESS,36-45,26-35,West Bengal,Yes Bank,HDFC,iOS,4G,0,9,Saturday,1
TXN0000197533,2024-09-05 19:58:12,P2P,Grocery,1627,SUCCESS,18-25,26-35,Delhi,IndusInd,Yes Bank,Android,5G,0,19,Thursday,0
TXN0000200250,2024-10-22 12:03:52,P2P,Food,1406,SUCCESS,26-35,26-35,Telangana,SBI,ICICI,Android,4G,0,12,Tuesday,0
TXN0000128209,2024-06-28 19:57:26,Recharge,Utilities,1684,SUCCESS,18-25,26-35,Delhi,ICICI,PNB,Android,5G,0,19,Friday,0
TXN0000188657,2024-07-25 06:41:27,P2P,Shopping,1455,SUCCESS,26-35,36-45,West Bengal,IndusInd,HDFC,Android,4G,0,6,Thursday,0
TXN0000235676,2024-12-30 09:49:05,P2P,Fuel,631,FAILED,18-25,56+,Rajasthan,HDFC,PNB,Android,5G,0,9,Monday,0
TXN0000218812,2024-03-22 21:36:17,P2P,Grocery,375,SUCCESS,36-45,36-45,Telangana,SBI,SBI,Android,WiFi,0,21,Friday,0
TXN0000190259,2024-02-14 11:11:00,P2P,Shopping,2487,SUCCESS,26-35,36-45,Andhra Pradesh,SBI,Yes Bank,Android,4G,0,11,Wednesday,0
TXN0000003882,2024-12-21 07:15:04,P2M,Other,233,SUCCESS,18-25,26-35,Gujarat,Axis,IndusInd,Android,4G,0,7,Saturday,1
TXN0000235005,2024-08-10 13:35:51,P2P,Entertainment,210,SUCCESS,36-45,46-55,Maharashtra,SBI,PNB,Android,3G,0,13,Saturday,1
TXN0000159489,2024-03-18 17:37:54,P2P,Food,252,SUCCESS,18-25,46-55,Gujarat,SBI,Axis,Android,4G,0,17,Monday,0
TXN0000052466,2024-11-03 16:03:42,Bill Payment,Grocery,1496,SUCCESS,26-35,26-35,Telangana,ICICI,SBI,Android,5G,0,16,Sunday,1
TXN0000025504,2024-08-06 09:20:01,P2M,Food,176,SUCCESS,36-45,46-55,Rajasthan,SBI,Kotak,Android,4G,0,9,Tuesday,0
TXN0000073681,2024-05-27 16:36:23,P2P,Food,215,SUCCESS,36-45,26-35,Uttar Pradesh,Kotak,IndusInd,Android,3G,0,16,Monday,0
TXN0000047046,2024-08-25 16:36:59,P2P,Entertainment,1299,SUCCESS,26-35,46-55,Andhra Pradesh,IndusInd,PNB,Android,5G,0,16,Sunday,1
TXN0000072644,2024-01-04 07:39:39,P2P,Fuel,656,SUCCESS,18-25,36-45,Delhi,PNB,HDFC,Android,4G,0,7,Thursday,0
TXN0000081937,2024-07-09 10:19:22,P2M,Shopping,3390,SUCCESS,36-45,36-45,Maharashtra,SBI,PNB,Android,4G,0,10,Tuesday,0
TXN0000044818,2024-10-30 12:39:13,P2P,Grocery,1648,SUCCESS,18-25,18-25,Telangana,SBI,SBI,Android,4G,0,12,Wednesday,0
TXN0000247300,2024-09-07 16:37:00,Bill Payment,Utilities,1631,SUCCESS,26-35,26-35,Delhi,Yes Bank,ICICI,Android,4G,0,16,Saturday,1
TXN0000082331,2024-10-14 00:10:15,Bill Payment,Utilities,2093,SUCCESS,26-35,26-35,Rajasthan,HDFC,SBI,Android,4G,0,0,Monday,0
TXN0000000936,2024-01-14 08:54:48,Recharge,Utilities,735,SUCCESS,56+,36-45,Tamil Nadu,Yes Bank,SBI,Android,5G,0,8,Sunday,1
TXN0000245726,2024-08-12 16:25:24,P2P,Food,125,SUCCESS,36-45,26-35,Karnataka,PNB,IndusInd,Android,4G,0,16,Monday,0
TXN0000232136,2024-10-11 09:43:47,Bill Payment,Grocery,1884,SUCCESS,26-35,36-45,Delhi,Yes Bank,IndusInd,iOS,4G,0,9,Friday,0
TXN0000137806,2024-03-01 19:35:45,P2P,Entertainment,882,SUCCESS,26-35,36-45,Tamil Nadu,IndusInd,SBI,Android,4G,0,19,Friday,0
TXN0000100061,2024-08-24 16:00:32,Bill Payment,Healthcare,1507,SUCCESS,46-55,26-35,West Bengal,HDFC,Kotak,Android,5G,0,16,Saturday,1
TXN0000196077,2024-02-12 11:07:52,P2P,Utilities,9390,SUCCESS,26-35,26-35,Telangana,PNB,SBI,iOS,5G,0,11,Monday,0
TXN0000094337,2024-05-26 21:44:13,P2M,Fuel,306,SUCCESS,56+,18-25,Gujarat,IndusInd,HDFC,iOS,4G,0,21,Sunday,1
TXN0000040213,2024-03-30 14:35:17,P2M,Grocery,1135,SUCCESS,46-55,36-45,Andhra Pradesh,SBI,Kotak,iOS,5G,0,14,Saturday,1
TXN0000094276,2024-03-16 17:59:29,P2P,Entertainment,904,SUCCESS,46-55,36-45,Delhi,PNB,Axis,Android,4G,0,17,Saturday,1
TXN0000024789,2024-04-15 07:44:19,P2P,Grocery,130,SUCCESS,18-25,26-35,Karnataka,SBI,HDFC,iOS,4G,0,7,Monday,0
TXN0000005372,2024-02-01 14:28:33,P2P,Shopping,380,SUCCESS,18-25,36-45,Telangana,SBI,HDFC,iOS,4G,0,14,Thursday,0
TXN0000118805,2024-12-17 22:31:08,P2M,Fuel,590,SUCCESS,18-25,26-35,Delhi,SBI,Yes Bank,iOS,4G,0,22,Tuesday,0
TXN0000184142,2024-08-27 18:33:30,P2M,Food,242,SUCCESS,18-25,18-25,Tamil Nadu,IndusInd,HDFC,Android,4G,0,18,Tuesday,0
TXN0000159548,2024-10-06 20:50:17,P2M,Other,4448,SUCCESS,18-25,36-45,Karnataka,ICICI,Yes Bank,Android,5G,0,20,Sunday,1
TXN0000161139,2024-12-14 20:24:42,P2M,Food,158,SUCCESS,46-55,18-25,Uttar Pradesh,PNB,SBI,Android,4G,0,20,Saturday,1
TXN0000156430,2024-03-24 11:50:46,Bill Payment,Education,9524,SUCCESS,26-35,18-25,Uttar Pradesh,ICICI,Axis,Android,4G,0,11,Sunday,1
TXN0000153581,2024-11-27 18:21:22,P2P,Shopping,303,SUCCESS,26-35,36-45,Andhra Pradesh,ICICI,SBI,Web,4G,0,18,Wednesday,0
TXN0000225920,2024-03-24 16:30:23,P2P,Grocery,341,SUCCESS,26-35,46-55,Karnataka,Kotak,SBI,Web,4G,0,16,Sunday,1
TXN0000076001,2024-03-14 09:49:38,P2P,Grocery,350,SUCCESS,26-35,26-35,Tamil Nadu,SBI,ICICI,Android,4G,0,9,Thursday,0
TXN0000157924,2024-11-12 10:11:09,P2P,Food,471,FAILED,18-25,26-35,Tamil Nadu,PNB,Kotak,Android,3G,0,10,Tuesday,0
TXN0000189129,2024-07-28 17:51:11,Bill Payment,Other,280,SUCCESS,26-35,26-35,Gujarat,Kotak,Axis,Android,4G,0,17,Sunday,1
TXN0000143049,2024-03-08 14:53:45,P2M,Fuel,671,SUCCESS,36-45,18-25,Maharashtra,HDFC,SBI,Android,4G,0,14,Friday,0
TXN0000169373,2024-10-17 13:48:22,Bill Payment,Utilities,3695,SUCCESS,46-55,36-45,Karnataka,HDFC,PNB,Android,4G,0,13,Thursday,0
TXN0000107877,2024-02-26 11:38:25,P2M,Grocery,361,SUCCESS,46-55,26-35,Andhra Pradesh,HDFC,ICICI,Web,5G,0,11,Monday,0
TXN0000054129,2024-11-21 07:17:10,P2M,Grocery,671,SUCCESS,26-35,36-45,Maharashtra,HDFC,SBI,iOS,4G,0,7,Thursday,0
TXN0000149789,2024-05-27 16:02:17,P2M,Utilities,2379,SUCCESS,46-55,26-35,Tamil Nadu,Kotak,HDFC,iOS,4G,0,16,Monday,0
TXN0000167885,2024-08-26 06:10:56,P2M,Grocery,1235,SUCCESS,26-35,36-45,Maharashtra,PNB,Yes Bank,Android,4G,0,6,Monday,0
